env_id,gym_env_id,agent,lam,seed,fingerprint,cost_return,raw_return,n_actions,solved,steps,n_eval_episodes,elapsed_sec,total_steps,source_csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.04,0,71bd1602e34f,3.0044444444444443,13.933333333333334,273.22222222222223,0.0,1000.0,45,2568.5,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.04/seed0_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.04,1,71bd1602e34f,0.7146666666666703,8.511111111111111,194.9111111111111,0.0,1000.0,45,2671.1,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.04/seed1_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.04,2,71bd1602e34f,1.9955555555555498,12.688888888888888,267.3333333333333,0.0,1000.0,45,2511.9,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.04/seed2_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.04,3,71bd1602e34f,2.880888888888892,14.577777777777778,292.4222222222222,0.0,1000.0,45,2740.3,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.04/seed3_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.04,4,71bd1602e34f,-0.34488888888889346,10.644444444444444,274.73333333333335,0.0,1000.0,45,2533.8,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.04/seed4_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.04,5,71bd1602e34f,2.607999999999996,12.022222222222222,235.35555555555555,0.0,1000.0,45,2522.1,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.04/seed5_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.04,6,71bd1602e34f,1.666666666666667,12.955555555555556,282.22222222222223,0.0,1000.0,45,2369.0,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.04/seed6_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.04,7,71bd1602e34f,1.6506666666666698,4.2,63.733333333333334,0.0,1000.0,45,2784.0,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.04/seed7_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.06,0,71bd1602e34f,-0.2364444444444453,3.3555555555555556,59.86666666666667,0.0,1000.0,45,2554.9,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.06/seed0_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.06,1,71bd1602e34f,0.14044444444444323,2.8444444444444446,45.06666666666667,0.0,1000.0,45,2864.9,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.06/seed1_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.06,2,71bd1602e34f,0.18799999999999853,3.6,56.86666666666667,0.0,1000.0,45,2548.6,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.06/seed2_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.06,3,71bd1602e34f,-0.748444444444446,5.488888888888889,103.95555555555555,0.0,1000.0,45,2707.9,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.06/seed3_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.06,4,71bd1602e34f,-0.9724444444444486,9.755555555555556,178.8,0.0,1000.0,45,2563.3,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.06/seed4_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.06,5,71bd1602e34f,-0.05022222222222224,0.044444444444444446,1.5777777777777777,0.0,1000.0,45,2673.3,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.06/seed5_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.06,6,71bd1602e34f,-0.9888888888888913,7.377777777777778,139.44444444444446,0.0,1000.0,45,2505.8,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.06/seed6_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,lazy,0.06,7,71bd1602e34f,-1.2751111111111146,8.88888888888889,169.4,0.0,1000.0,45,2717.0,300000,results/raw/MinAtar_Freeway-v1/lazy/lam0.06/seed7_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,rule_cautious,0.0,0,규칙(지문없음),16.64,16.64,298.24,0.0,1000.0,50,0.0,0,results/raw/MinAtar_Freeway-v1/rule_cautious/lam0.0/seed0_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,rule_cautious,0.0,1,규칙(지문없음),16.52,16.52,297.96,0.0,1000.0,50,0.0,0,results/raw/MinAtar_Freeway-v1/rule_cautious/lam0.0/seed1_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,rule_cautious,0.0,2,규칙(지문없음),15.34,15.34,299.1,0.0,1000.0,50,0.0,0,results/raw/MinAtar_Freeway-v1/rule_cautious/lam0.0/seed2_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,rule_cautious,0.0,3,규칙(지문없음),17.12,17.12,298.16,0.0,1000.0,50,0.0,0,results/raw/MinAtar_Freeway-v1/rule_cautious/lam0.0/seed3_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,rule_cautious,0.0,4,규칙(지문없음),17.8,17.8,298.9,0.0,1000.0,50,0.0,0,results/raw/MinAtar_Freeway-v1/rule_cautious/lam0.0/seed4_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,rule_cautious,0.0,5,규칙(지문없음),17.04,17.04,300.62,0.0,1000.0,50,0.0,0,results/raw/MinAtar_Freeway-v1/rule_cautious/lam0.0/seed5_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,rule_cautious,0.0,6,규칙(지문없음),16.56,16.56,298.28,0.0,1000.0,50,0.0,0,results/raw/MinAtar_Freeway-v1/rule_cautious/lam0.0/seed6_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,rule_cautious,0.0,7,규칙(지문없음),17.74,17.74,299.62,0.0,1000.0,50,0.0,0,results/raw/MinAtar_Freeway-v1/rule_cautious/lam0.0/seed7_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,rule_cautious,0.0,8,규칙(지문없음),18.76,18.76,298.38,0.0,1000.0,50,0.0,0,results/raw/MinAtar_Freeway-v1/rule_cautious/lam0.0/seed8_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,rule_cautious,0.0,9,규칙(지문없음),16.36,16.36,299.02,0.0,1000.0,50,0.0,0,results/raw/MinAtar_Freeway-v1/rule_cautious/lam0.0/seed9_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,rule_cautious,0.005,0,규칙(지문없음),15.148800000000001,16.64,298.24,0.0,1000.0,50,0.005,0,results/raw/MinAtar_Freeway-v1/rule_cautious/lam0.005/seed0_final.csv
MinAtar_Freeway-v1,MinAtar/Freeway-v1,rule_cautious,0.005,1,규칙(지문없음),15.030199999999997,16.52,297.96,0.0,1000.0,50,0.0,0,results/raw/MinAtar_Freeway-v1/rule_cautious/lam0.005/seed1_final.csv
