env_id,agent,lam,seed,cost_return,raw_return,n_actions,solved,steps,n_eval_episodes,elapsed_sec,total_steps,source_csv
LunarLander-v3,dqn,0.0,0,268.51945745701573,268.51945745701573,203.97,1.0,269.3,100,746.3,200000,results/raw/LunarLander-v3/dqn/lam0.0/seed0_final.csv
LunarLander-v3,lazy,0.0,0,223.51490273284773,223.51490273284773,157.95,0.97,255.9,100,751.1,200000,results/raw/LunarLander-v3/lazy/lam0.0/seed0_final.csv
LunarLander-v3,rule_noop,0.0,0,-130.6083365462689,-130.6083365462689,0.0,1.0,72.16,100,0.42,0,results/raw/LunarLander-v3/rule_noop/lam0.0/seed0_final.csv
LunarLander-v3,rule_noop,0.0,1,-123.88320478804691,-123.88320478804691,0.0,1.0,70.14,100,0.39,0,results/raw/LunarLander-v3/rule_noop/lam0.0/seed1_final.csv
LunarLander-v3,rule_noop,0.0,2,-133.45451036251632,-133.45451036251632,0.0,1.0,71.86,100,0.45,0,results/raw/LunarLander-v3/rule_noop/lam0.0/seed2_final.csv
LunarLander-v3,rule_noop,0.0,3,-131.8818159931876,-131.8818159931876,0.0,1.0,70.46,100,0.39,0,results/raw/LunarLander-v3/rule_noop/lam0.0/seed3_final.csv
LunarLander-v3,rule_noop,0.0,4,-130.38221243357486,-130.38221243357486,0.0,1.0,71.1,100,0.41,0,results/raw/LunarLander-v3/rule_noop/lam0.0/seed4_final.csv
LunarLander-v3,rule_noop,0.0,5,-127.18563751029649,-127.18563751029649,0.0,1.0,70.44,100,0.79,0,results/raw/LunarLander-v3/rule_noop/lam0.0/seed5_final.csv
LunarLander-v3,rule_noop,0.0,6,-137.3242176656163,-137.3242176656163,0.0,1.0,71.24,100,0.59,0,results/raw/LunarLander-v3/rule_noop/lam0.0/seed6_final.csv
LunarLander-v3,rule_noop,0.0,7,-134.09630209594516,-134.09630209594516,0.0,1.0,69.54,100,0.62,0,results/raw/LunarLander-v3/rule_noop/lam0.0/seed7_final.csv
LunarLander-v3,rule_noop,0.0,8,-128.35980192955157,-128.35980192955157,0.0,1.0,69.8,100,0.66,0,results/raw/LunarLander-v3/rule_noop/lam0.0/seed8_final.csv
LunarLander-v3,rule_noop,0.0,9,-133.0830092653199,-133.0830092653199,0.0,1.0,69.98,100,0.6,0,results/raw/LunarLander-v3/rule_noop/lam0.0/seed9_final.csv
LunarLander-v3,rule_noop,0.1,0,-130.6083365462689,-130.6083365462689,0.0,1.0,72.16,100,0.75,0,results/raw/LunarLander-v3/rule_noop/lam0.1/seed0_final.csv
LunarLander-v3,rule_noop,0.1,1,-123.88320478804691,-123.88320478804691,0.0,1.0,70.14,100,0.59,0,results/raw/LunarLander-v3/rule_noop/lam0.1/seed1_final.csv
LunarLander-v3,rule_noop,0.1,2,-133.45451036251632,-133.45451036251632,0.0,1.0,71.86,100,0.63,0,results/raw/LunarLander-v3/rule_noop/lam0.1/seed2_final.csv
LunarLander-v3,rule_noop,0.1,3,-131.8818159931876,-131.8818159931876,0.0,1.0,70.46,100,0.88,0,results/raw/LunarLander-v3/rule_noop/lam0.1/seed3_final.csv
LunarLander-v3,rule_noop,0.1,4,-130.38221243357486,-130.38221243357486,0.0,1.0,71.1,100,0.91,0,results/raw/LunarLander-v3/rule_noop/lam0.1/seed4_final.csv
LunarLander-v3,rule_noop,0.1,5,-127.18563751029649,-127.18563751029649,0.0,1.0,70.44,100,0.75,0,results/raw/LunarLander-v3/rule_noop/lam0.1/seed5_final.csv
LunarLander-v3,rule_noop,0.1,6,-137.3242176656163,-137.3242176656163,0.0,1.0,71.24,100,0.76,0,results/raw/LunarLander-v3/rule_noop/lam0.1/seed6_final.csv
LunarLander-v3,rule_noop,0.1,7,-134.09630209594516,-134.09630209594516,0.0,1.0,69.54,100,0.76,0,results/raw/LunarLander-v3/rule_noop/lam0.1/seed7_final.csv
LunarLander-v3,rule_noop,0.1,8,-128.35980192955157,-128.35980192955157,0.0,1.0,69.8,100,0.81,0,results/raw/LunarLander-v3/rule_noop/lam0.1/seed8_final.csv
LunarLander-v3,rule_noop,0.1,9,-133.0830092653199,-133.0830092653199,0.0,1.0,69.98,100,0.85,0,results/raw/LunarLander-v3/rule_noop/lam0.1/seed9_final.csv
LunarLander-v3,rule_noop,0.3,0,-130.6083365462689,-130.6083365462689,0.0,1.0,72.16,100,0.57,0,results/raw/LunarLander-v3/rule_noop/lam0.3/seed0_final.csv
LunarLander-v3,rule_noop,0.3,1,-123.88320478804691,-123.88320478804691,0.0,1.0,70.14,100,0.59,0,results/raw/LunarLander-v3/rule_noop/lam0.3/seed1_final.csv
LunarLander-v3,rule_noop,0.3,2,-133.45451036251632,-133.45451036251632,0.0,1.0,71.86,100,0.87,0,results/raw/LunarLander-v3/rule_noop/lam0.3/seed2_final.csv
LunarLander-v3,rule_noop,0.3,3,-131.8818159931876,-131.8818159931876,0.0,1.0,70.46,100,0.79,0,results/raw/LunarLander-v3/rule_noop/lam0.3/seed3_final.csv
LunarLander-v3,rule_noop,0.3,4,-130.38221243357486,-130.38221243357486,0.0,1.0,71.1,100,0.64,0,results/raw/LunarLander-v3/rule_noop/lam0.3/seed4_final.csv
LunarLander-v3,rule_noop,0.3,5,-127.18563751029649,-127.18563751029649,0.0,1.0,70.44,100,0.54,0,results/raw/LunarLander-v3/rule_noop/lam0.3/seed5_final.csv
LunarLander-v3,rule_noop,0.3,6,-137.3242176656163,-137.3242176656163,0.0,1.0,71.24,100,0.67,0,results/raw/LunarLander-v3/rule_noop/lam0.3/seed6_final.csv
LunarLander-v3,rule_noop,0.3,7,-134.09630209594516,-134.09630209594516,0.0,1.0,69.54,100,0.8,0,results/raw/LunarLander-v3/rule_noop/lam0.3/seed7_final.csv
LunarLander-v3,rule_noop,0.3,8,-128.35980192955157,-128.35980192955157,0.0,1.0,69.8,100,0.75,0,results/raw/LunarLander-v3/rule_noop/lam0.3/seed8_final.csv
LunarLander-v3,rule_noop,0.3,9,-133.0830092653199,-133.0830092653199,0.0,1.0,69.98,100,0.77,0,results/raw/LunarLander-v3/rule_noop/lam0.3/seed9_final.csv
LunarLander-v3,rule_noop,0.6,0,-130.6083365462689,-130.6083365462689,0.0,1.0,72.16,100,0.49,0,results/raw/LunarLander-v3/rule_noop/lam0.6/seed0_final.csv
LunarLander-v3,rule_noop,0.6,1,-123.88320478804691,-123.88320478804691,0.0,1.0,70.14,100,0.55,0,results/raw/LunarLander-v3/rule_noop/lam0.6/seed1_final.csv
LunarLander-v3,rule_noop,0.6,2,-133.45451036251632,-133.45451036251632,0.0,1.0,71.86,100,0.77,0,results/raw/LunarLander-v3/rule_noop/lam0.6/seed2_final.csv
LunarLander-v3,rule_noop,0.6,3,-131.8818159931876,-131.8818159931876,0.0,1.0,70.46,100,0.76,0,results/raw/LunarLander-v3/rule_noop/lam0.6/seed3_final.csv
LunarLander-v3,rule_noop,0.6,4,-130.38221243357486,-130.38221243357486,0.0,1.0,71.1,100,0.57,0,results/raw/LunarLander-v3/rule_noop/lam0.6/seed4_final.csv
LunarLander-v3,rule_noop,0.6,5,-127.18563751029649,-127.18563751029649,0.0,1.0,70.44,100,0.53,0,results/raw/LunarLander-v3/rule_noop/lam0.6/seed5_final.csv
LunarLander-v3,rule_noop,0.6,6,-137.3242176656163,-137.3242176656163,0.0,1.0,71.24,100,0.52,0,results/raw/LunarLander-v3/rule_noop/lam0.6/seed6_final.csv
LunarLander-v3,rule_noop,0.6,7,-134.09630209594516,-134.09630209594516,0.0,1.0,69.54,100,0.69,0,results/raw/LunarLander-v3/rule_noop/lam0.6/seed7_final.csv
LunarLander-v3,rule_noop,0.6,8,-128.35980192955157,-128.35980192955157,0.0,1.0,69.8,100,0.67,0,results/raw/LunarLander-v3/rule_noop/lam0.6/seed8_final.csv
LunarLander-v3,rule_noop,0.6,9,-133.0830092653199,-133.0830092653199,0.0,1.0,69.98,100,0.69,0,results/raw/LunarLander-v3/rule_noop/lam0.6/seed9_final.csv
LunarLander-v3,rule_noop,1.0,0,-130.6083365462689,-130.6083365462689,0.0,1.0,72.16,100,0.71,0,results/raw/LunarLander-v3/rule_noop/lam1.0/seed0_final.csv
LunarLander-v3,rule_noop,1.0,1,-123.88320478804691,-123.88320478804691,0.0,1.0,70.14,100,0.58,0,results/raw/LunarLander-v3/rule_noop/lam1.0/seed1_final.csv
LunarLander-v3,rule_noop,1.0,2,-133.45451036251632,-133.45451036251632,0.0,1.0,71.86,100,0.57,0,results/raw/LunarLander-v3/rule_noop/lam1.0/seed2_final.csv
LunarLander-v3,rule_noop,1.0,3,-131.8818159931876,-131.8818159931876,0.0,1.0,70.46,100,0.67,0,results/raw/LunarLander-v3/rule_noop/lam1.0/seed3_final.csv
LunarLander-v3,rule_noop,1.0,4,-130.38221243357486,-130.38221243357486,0.0,1.0,71.1,100,0.58,0,results/raw/LunarLander-v3/rule_noop/lam1.0/seed4_final.csv
LunarLander-v3,rule_noop,1.0,5,-127.18563751029649,-127.18563751029649,0.0,1.0,70.44,100,0.61,0,results/raw/LunarLander-v3/rule_noop/lam1.0/seed5_final.csv
LunarLander-v3,rule_noop,1.0,6,-137.3242176656163,-137.3242176656163,0.0,1.0,71.24,100,0.63,0,results/raw/LunarLander-v3/rule_noop/lam1.0/seed6_final.csv
LunarLander-v3,rule_noop,1.0,7,-134.09630209594516,-134.09630209594516,0.0,1.0,69.54,100,0.66,0,results/raw/LunarLander-v3/rule_noop/lam1.0/seed7_final.csv
LunarLander-v3,rule_noop,1.0,8,-128.35980192955157,-128.35980192955157,0.0,1.0,69.8,100,0.59,0,results/raw/LunarLander-v3/rule_noop/lam1.0/seed8_final.csv
LunarLander-v3,rule_noop,1.0,9,-133.0830092653199,-133.0830092653199,0.0,1.0,69.98,100,0.63,0,results/raw/LunarLander-v3/rule_noop/lam1.0/seed9_final.csv
LunarLander-v3,rule_noop,1.37,0,-130.6083365462689,-130.6083365462689,0.0,1.0,72.16,100,0.57,0,results/raw/LunarLander-v3/rule_noop/lam1.37/seed0_final.csv
LunarLander-v3,rule_noop,1.37,1,-123.88320478804691,-123.88320478804691,0.0,1.0,70.14,100,0.55,0,results/raw/LunarLander-v3/rule_noop/lam1.37/seed1_final.csv
LunarLander-v3,rule_noop,1.37,2,-133.45451036251632,-133.45451036251632,0.0,1.0,71.86,100,0.56,0,results/raw/LunarLander-v3/rule_noop/lam1.37/seed2_final.csv
LunarLander-v3,rule_noop,1.37,3,-131.8818159931876,-131.8818159931876,0.0,1.0,70.46,100,0.51,0,results/raw/LunarLander-v3/rule_noop/lam1.37/seed3_final.csv
LunarLander-v3,rule_noop,1.37,4,-130.38221243357486,-130.38221243357486,0.0,1.0,71.1,100,0.54,0,results/raw/LunarLander-v3/rule_noop/lam1.37/seed4_final.csv
LunarLander-v3,rule_noop,1.37,5,-127.18563751029649,-127.18563751029649,0.0,1.0,70.44,100,0.56,0,results/raw/LunarLander-v3/rule_noop/lam1.37/seed5_final.csv
LunarLander-v3,rule_noop,1.37,6,-137.3242176656163,-137.3242176656163,0.0,1.0,71.24,100,0.61,0,results/raw/LunarLander-v3/rule_noop/lam1.37/seed6_final.csv
LunarLander-v3,rule_noop,1.37,7,-134.09630209594516,-134.09630209594516,0.0,1.0,69.54,100,0.59,0,results/raw/LunarLander-v3/rule_noop/lam1.37/seed7_final.csv
LunarLander-v3,rule_noop,1.37,8,-128.35980192955157,-128.35980192955157,0.0,1.0,69.8,100,0.46,0,results/raw/LunarLander-v3/rule_noop/lam1.37/seed8_final.csv
LunarLander-v3,rule_noop,1.37,9,-133.0830092653199,-133.0830092653199,0.0,1.0,69.98,100,0.56,0,results/raw/LunarLander-v3/rule_noop/lam1.37/seed9_final.csv
LunarLander-v3,rule_periodic_k1,0.0,0,-599.4333801499201,-599.4333801499201,68.13,1.0,68.13,100,0.52,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.0/seed0_final.csv
LunarLander-v3,rule_periodic_k1,0.0,1,-575.739123990882,-575.739123990882,66.27,1.0,66.27,100,0.64,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.0/seed1_final.csv
LunarLander-v3,rule_periodic_k1,0.0,2,-587.7806309885132,-587.7806309885132,67.83,1.0,67.83,100,0.91,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.0/seed2_final.csv
LunarLander-v3,rule_periodic_k1,0.0,3,-560.9211569731219,-560.9211569731219,67.19,1.0,67.19,100,0.94,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.0/seed3_final.csv
LunarLander-v3,rule_periodic_k1,0.0,4,-578.6657277077187,-578.6657277077187,66.69,1.0,66.69,100,0.81,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.0/seed4_final.csv
LunarLander-v3,rule_periodic_k1,0.0,5,-585.8453839572215,-585.8453839572215,66.75,1.0,66.75,100,0.68,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.0/seed5_final.csv
LunarLander-v3,rule_periodic_k1,0.0,6,-581.823705566254,-581.823705566254,68.59,1.0,68.59,100,0.82,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.0/seed6_final.csv
LunarLander-v3,rule_periodic_k1,0.0,7,-573.7912133384227,-573.7912133384227,66.64,1.0,66.64,100,0.92,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.0/seed7_final.csv
LunarLander-v3,rule_periodic_k1,0.0,8,-583.7249977839475,-583.7249977839475,66.9,1.0,66.9,100,0.85,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.0/seed8_final.csv
LunarLander-v3,rule_periodic_k1,0.0,9,-583.2030100940276,-583.2030100940276,67.21,1.0,67.21,100,0.96,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.0/seed9_final.csv
LunarLander-v3,rule_periodic_k1,0.1,0,-606.2463801499206,-599.4333801499201,68.13,1.0,68.13,100,0.83,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.1/seed0_final.csv
LunarLander-v3,rule_periodic_k1,0.1,1,-582.3661239908824,-575.739123990882,66.27,1.0,66.27,100,0.94,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.1/seed1_final.csv
LunarLander-v3,rule_periodic_k1,0.1,2,-594.5636309885136,-587.7806309885132,67.83,1.0,67.83,100,0.78,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.1/seed2_final.csv
LunarLander-v3,rule_periodic_k1,0.1,3,-567.6401569731223,-560.9211569731219,67.19,1.0,67.19,100,0.68,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.1/seed3_final.csv
LunarLander-v3,rule_periodic_k1,0.1,4,-585.334727707719,-578.6657277077187,66.69,1.0,66.69,100,0.66,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.1/seed4_final.csv
LunarLander-v3,rule_periodic_k1,0.1,5,-592.520383957222,-585.8453839572215,66.75,1.0,66.75,100,0.62,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.1/seed5_final.csv
LunarLander-v3,rule_periodic_k1,0.1,6,-588.6827055662544,-581.823705566254,68.59,1.0,68.59,100,0.69,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.1/seed6_final.csv
LunarLander-v3,rule_periodic_k1,0.1,7,-580.4552133384229,-573.7912133384227,66.64,1.0,66.64,100,0.62,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.1/seed7_final.csv
LunarLander-v3,rule_periodic_k1,0.1,8,-590.4149977839479,-583.7249977839475,66.9,1.0,66.9,100,0.86,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.1/seed8_final.csv
LunarLander-v3,rule_periodic_k1,0.1,9,-589.9240100940278,-583.2030100940276,67.21,1.0,67.21,100,0.87,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.1/seed9_final.csv
LunarLander-v3,rule_periodic_k1,0.3,0,-619.8723801499208,-599.4333801499201,68.13,1.0,68.13,100,0.82,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.3/seed0_final.csv
LunarLander-v3,rule_periodic_k1,0.3,1,-595.6201239908827,-575.739123990882,66.27,1.0,66.27,100,0.84,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.3/seed1_final.csv
LunarLander-v3,rule_periodic_k1,0.3,2,-608.1296309885139,-587.7806309885132,67.83,1.0,67.83,100,0.84,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.3/seed2_final.csv
LunarLander-v3,rule_periodic_k1,0.3,3,-581.0781569731226,-560.9211569731219,67.19,1.0,67.19,100,0.79,0,results/raw/LunarLander-v3/rule_periodic_k1/lam0.3/seed3_final.csv
